# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_tot            16:(.)p_tot              17:(.)p_tot_prime        18:gr.fac. D             19:gr.fac. f          
       3.889463919577e+09       4.996971593467e-17       1.191792380268e-04       3.263539596397e+13       1.414785830168e+04       3.637482848686e-06       5.502758441781e+13       6.880816181520e-05       6.297063327559e+26       1.465366067268e+20       7.856857753604e+20       3.463692243488e-08       4.353252287480e+26       1.065032493726e+27       1.065032493726e+27       3.550105205013e+26      -1.191517303620e+31       1.166431635571e-04       9.385715714877e-02 
       3.886330566429e+09       5.005032458242e-17       1.192753261421e-04       3.258283496721e+13       1.414785830158e+04       3.640415568391e-06       5.498325418110e+13       6.886363841084e-05       6.276796171421e+26       1.461827421678e+20       7.837884586648e+20       3.463692243488e-08       4.339241305022e+26       1.061604677616e+27       1.061604677616e+27       3.538679158814e+26      -1.186725596632e+31       1.166519866587e-04       9.385005924623e-02 
       3.883199737512e+09       5.013106326397e-17       1.193714906549e-04       3.253035862266e+13       1.414785830149e+04       3.643350652601e-06       5.493895965684e+13       6.891915973448e-05       6.256594245311e+26       1.458297321401e+20       7.818957237126e+20       3.463692243488e-08       4.325275417040e+26       1.058187893961e+27       1.058187893961e+27       3.527289887450e+26      -1.181953159575e+31       1.166608097604e-04       9.384296241816e-02 
       3.880071430792e+09       5.021193218908e-17       1.194677352032e-04       3.247796679400e+13       1.414785830139e+04       3.646288103221e-06       5.489470081626e+13       6.897472582218e-05       6.236457339286e+26       1.454775745801e+20       7.800075594396e+20       3.463692243488e-08       4.311354478396e+26       1.054782107253e+27       1.054782107253e+27       3.515937272561e+26      -1.177199914954e+31       1.166696328621e-04       9.383586666430e-02 
       3.876945644236e+09       5.029293156784e-17       1.195640561491e-04       3.242565934511e+13       1.414785830129e+04       3.649227922161e-06       5.485047763062e+13       6.903033671005e-05       6.216385244077e+26       1.451262674294e+20       7.781239548083e+20       3.463692243488e-08       4.297478344421e+26       1.051387282100e+27       1.051387282100e+27       3.504621196166e+26      -1.172465785587e+31       1.166784559640e-04       9.382877198441e-02 
       3.873822375815e+09       5.037406161094e-17       1.196604534925e-04       3.237343614008e+13       1.414785830120e+04       3.652170111329e-06       5.480629007118e+13       6.908599243420e-05       6.196377751091e+26       1.447758086343e+20       7.762448988078e+20       3.463692243488e-08       4.283646870911e+26       1.048003383221e+27       1.048003383221e+27       3.493341540667e+26      -1.167750694602e+31       1.166872790660e-04       9.382167837825e-02 
       3.870701623499e+09       5.045532252898e-17       1.197569308715e-04       3.232129704324e+13       1.414785830110e+04       3.655114672636e-06       5.476213810926e+13       6.914169303077e-05       6.176434652405e+26       1.444261961462e+20       7.743703804538e+20       3.463692243488e-08       4.269859914126e+26       1.044630375450e+27       1.044630375450e+27       3.482098188844e+26      -1.163054565436e+31       1.166961021681e-04       9.381458584559e-02 
       3.867583385262e+09       5.053671453306e-17       1.198534846480e-04       3.226924191912e+13       1.414785830100e+04       3.658061607995e-06       5.471802171616e+13       6.919743853595e-05       6.156555740766e+26       1.440774279212e+20       7.725003887885e+20       3.463692243488e-08       4.256117330787e+26       1.041268223733e+27       1.041268223733e+27       3.470891023851e+26      -1.158377321832e+31       1.167049252703e-04       9.380749438617e-02 
       3.864467659079e+09       5.061823783465e-17       1.199501166411e-04       3.221727063250e+13       1.414785830091e+04       3.661010919320e-06       5.467394086324e+13       6.925322898595e-05       6.136740809586e+26       1.437295019207e+20       7.706349128807e+20       3.463692243488e-08       4.242418978079e+26       1.037916893131e+27       1.037916893131e+27       3.459719929221e+26      -1.153718887844e+31       1.167137483725e-04       9.380040399975e-02 
       3.861354442926e+09       5.069989264554e-17       1.200468268507e-04       3.216538304833e+13       1.414785830081e+04       3.663962608526e-06       5.462989552187e+13       6.930906441700e-05       6.116989652944e+26       1.433824161109e+20       7.687739418255e+20       3.463692243488e-08       4.228764713645e+26       1.034576348815e+27       1.034576348815e+27       3.448584788863e+26      -1.149079187826e+31       1.167225714749e-04       9.379331468609e-02 
       3.858243734781e+09       5.078167917789e-17       1.201436134579e-04       3.211357903181e+13       1.414785830071e+04       3.666916677531e-06       5.458588566344e+13       6.936494486536e-05       6.097302065581e+26       1.430361684627e+20       7.669174647443e+20       3.463692243488e-08       4.215154395586e+26       1.031246556070e+27       1.031246556070e+27       3.437485487056e+26      -1.144458146441e+31       1.167313945774e-04       9.378622644494e-02 
       3.855135532622e+09       5.086359764417e-17       1.202404801006e-04       3.206185844836e+13       1.414785830062e+04       3.669873128254e-06       5.454191125937e+13       6.942087036734e-05       6.077677842898e+26       1.426907569521e+20       7.650654707848e+20       3.463692243488e-08       4.201587882461e+26       1.027927480292e+27       1.027927480292e+27       3.426421908453e+26      -1.139855688653e+31       1.167402176800e-04       9.377913927607e-02 
       3.852029834433e+09       5.094564825720e-17       1.203374231409e-04       3.201022116359e+13       1.414785830052e+04       3.672831962614e-06       5.449797228108e+13       6.947684095925e-05       6.058116780957e+26       1.423461795600e+20       7.632179491210e+20       3.463692243488e-08       4.188065033283e+26       1.024619086988e+27       1.024619086988e+27       3.415393938080e+26      -1.135271739726e+31       1.167490407827e-04       9.377205317924e-02 
       3.848926638194e+09       5.102783123017e-17       1.204344462167e-04       3.195866704336e+13       1.414785830042e+04       3.675793182534e-06       5.445406870004e+13       6.953285667745e-05       6.038618676473e+26       1.420024342721e+20       7.613748889528e+20       3.463692243488e-08       4.174585707520e+26       1.021321341777e+27       1.021321341777e+27       3.404401461331e+26      -1.130706225228e+31       1.167578638855e-04       9.376496815419e-02 
       3.845825941891e+09       5.111014677658e-17       1.205315456900e-04       3.190719595372e+13       1.414785830033e+04       3.678756789937e-06       5.441020048775e+13       6.958891755832e-05       6.019183326817e+26       1.416595190790e+20       7.595362795065e+20       3.463692243488e-08       4.161149765090e+26       1.018034210386e+27       1.018034210386e+27       3.393444363969e+26      -1.126159071024e+31       1.167666869884e-04       9.375788420069e-02 
       3.842727743510e+09       5.119259511029e-17       1.206287251989e-04       3.185580776095e+13       1.414785830023e+04       3.681722786747e-06       5.436636761569e+13       6.964502363828e-05       5.999810530013e+26       1.413174319762e+20       7.577021100341e+20       3.463692243488e-08       4.147757066364e+26       1.014757658657e+27       1.014757658657e+27       3.382522532126e+26      -1.121630203278e+31       1.167755100914e-04       9.375080131849e-02 
       3.839632041039e+09       5.127517644551e-17       1.207259811054e-04       3.180450233153e+13       1.414785830013e+04       3.684691174892e-06       5.432257005541e+13       6.970117495377e-05       5.980500084733e+26       1.409761709639e+20       7.558723698138e+20       3.463692243488e-08       4.134407472162e+26       1.011491652538e+27       1.011491652538e+27       3.371635852298e+26      -1.117119548451e+31       1.167843331945e-04       9.374371950735e-02 
